trackerId1,"[[309.0, 185], [310.0, 185], [311.5, 191], [310.5, 198], [311.0, 195], [312.5, 197], [308.5, 195]]"
timeId1,"['2019-11-30 15:34:47', '2019-11-30 15:34:47', '2019-11-30 15:34:48', '2019-11-30 15:34:48', '2019-11-30 15:34:49', '2019-11-30 15:34:49', '2019-11-30 15:34:50']"
trackerId2,"[[575.5, 239], [574.0, 240], [575.5, 240], [575.0, 241], [576.0, 240], [575.5, 241], [575.5, 242]]"
timeId2,"['2019-11-30 15:34:47', '2019-11-30 15:34:47', '2019-11-30 15:34:48', '2019-11-30 15:34:48', '2019-11-30 15:34:49', '2019-11-30 15:34:49', '2019-11-30 15:34:50']"
