trackerId1,"[['0'], [305.0, 220], ['0'], [305.5, 211]]"
timeId1,"['2019-11-30 15:26:43', '2019-11-30 15:26:46']"
trackerId2,"[['0'], [587.5, 244], ['0'], [587.5, 244]]"
timeId2,"['2019-11-30 15:26:43', '2019-11-30 15:26:46']"
